"Eddy_Viscosity","Omega","Points:0","Points:1","Points:2","Pressure","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2"
0.0009244831,18.18204,-0.0191795,0,-0.104,23.14834,0.01418388,0.03535644,4.484844e-05,9.991602
0.0006994861,24.46044,-0.02100612,0,-0.104,23.16636,0.01443728,0.03577583,6.308229e-05,9.990021
0.0005106952,34.92947,-0.02283274,0,-0.104,23.18376,0.01505196,0.03621677,8.165596e-05,9.987437
0.0003628088,54.60782,-0.02465936,0,-0.104,23.20038,0.01671709,0.03661804,9.680587e-05,9.981792
0.000273855,93.59754,-0.02648598,0,-0.104,23.21655,0.02162956,0.03680087,0.0001026162,9.966121
2.295113e-07,85491.3,0.05186998,0,-0.104,22.55901,0.016558,5.123561e-05,0.00112406,1.518832
6.1172e-06,29599.49,0.05172543,0,-0.104,22.55912,0.1527984,0.0003600383,0.001222183,2.944693
2.353325e-05,15827.79,0.05156482,0,-0.104,22.55877,0.322254,0.0007698091,0.00131185,3.952581
4.806572e-05,9831.521,0.05138636,0,-0.104,22.55852,0.4087211,0.00128357,0.001300989,4.627373
7.926546e-05,6696.648,0.05118807,0,-0.104,22.55816,0.4521278,0.001877305,0.001278891,5.11584
0.0001155886,4869.787,0.05096776,0,-0.104,22.55775,0.4750142,0.002545943,0.001252563,5.495887
0.0001557557,3710.166,0.05072296,0,-0.104,22.55729,0.4876619,0.003287599,0.00122324,5.809918
0.0002004932,2923.552,0.05045096,0,-0.104,22.55679,0.4946432,0.004102794,0.001194727,6.080613
0.0002497015,2363.174,0.05014874,0,-0.104,22.55625,0.4979645,0.004992874,0.001164784,6.320829
0.0003032552,1948.756,0.04981294,0,-0.104,22.5557,0.4987091,0.005959391,0.001132735,6.538869
0.0003609475,1633.242,0.04943983,0,-0.104,22.55514,0.4974805,0.007003673,0.001098178,6.740409
0.0004224373,1387.466,0.04902526,0,-0.104,22.5546,0.4946137,0.008126434,0.001060838,6.929523
0.0004871918,1192.515,0.04856464,0,-0.104,22.55412,0.4902812,0.009327353,0.001020552,7.109275
0.0005544201,1035.66,0.04805282,0,-0.104,22.55373,0.4845487,0.01060461,0.0009772638,7.282071
0.0006229955,908.0721,0.04748414,0,-0.104,22.55349,0.4774047,0.01195432,0.0009310271,7.449893
0.0006913668,803.4787,0.04685228,0,-0.104,22.55346,0.4687748,0.01336989,0.0008820007,7.614456
0.0007574575,717.3405,0.0461502,0,-0.104,22.55375,0.458527,0.01484109,0.0008304578,7.777319
0.0008185631,646.3358,0.04537012,0,-0.104,22.55444,0.4464693,0.01635342,0.0007771515,7.93999
0.0008680186,587.8491,0.04450337,0,-0.104,22.5557,0.4322602,0.01788302,0.000721409,8.104313
0.0008955082,539.4914,0.04354031,0,-0.104,22.55771,0.4152489,0.01939264,0.0006605863,8.272982
0.0009009952,499.0591,0.04247024,0,-0.104,22.56059,0.394487,0.02083449,0.0005966221,8.448853
